Longitude,Latitude
-81.32421272930235,29.884985029425287
-81.32421272930235,29.884985029425287
-81.32427890807455,29.887883149108774
-81.32421272930235,29.884985029425287
-81.33765341947213,29.897537108690535
-81.32410802759294,29.88871125655589
-81.32392435154433,29.885582442932947
-81.3239705115004,29.886195533611435
-81.3239705115004,29.886195533611435
-81.32397845934202,29.887677652677922
-81.32386863604043,29.886894231233356
-81.32386863604043,29.886894231233356
-81.32378714119483,29.888041094950392
-81.32359238772496,29.88636419883934
-81.32361152250469,29.88740357380213
-81.32405304660946,29.880492256599993
-81.32265374242942,29.886897207519304
-81.32265374242942,29.886897207519304
-81.32326023877425,29.87828611436488
-81.32302803164889,29.88651682026118
-81.33023397880388,29.885135085738128
-81.31838011117617,29.889574888019887
-81.31848227224431,29.8889531882356
-81.31848227224431,29.8889531882356
-81.31832591631189,29.88840910646238
-81.31815353961957,29.88778806885666
-81.31795338443688,29.88736233326724
-81.31827780462427,29.888164490901715
-81.31750796908032,29.88621674160886
-81.31782614054644,29.887040913917037
-81.31783125205045,29.88865228073892
-81.31792037739208,29.88889404784116
-81.31767659929822,29.886653553045328
-81.3176719101751,29.8881604514178
-81.31776541279926,29.889782604311893
-81.3172600514935,29.885653630018563
-81.3173324745947,29.887597560455795
-81.31723304155695,29.88908268810265
-81.31716604621798,29.889850041451034
-81.31687372490339,29.88921829137501
-81.31679724911616,29.885990216875282
-81.31696070423813,29.88678726474641
-81.31682059121238,29.888382481747904
-81.31650376131738,29.88798177221352
-81.31616785348629,29.88453433505539
-81.31663295382833,29.88492644058762
-81.3162438821582,29.887627671900006
-81.31610378074089,29.884229261264288
-81.31615056524845,29.88705593832895
-81.31622286753391,29.88996779658742
-81.3157533555842,29.885178779617217
-81.31627488363482,29.885452510148706
-81.31603813003647,29.889426529944032
-81.31587795565541,29.883663344126536
-81.31591570857869,29.88462843198586
-81.31504151446725,29.88659937521146
-81.31611334757257,29.890262286876347
-81.31572859168925,29.883328226485713
-81.31574341089764,29.88602849005482
-81.31581487688463,29.888679120658633
-81.3156804711859,29.887084561757653
-81.31559243262315,29.888187439797996
-81.31555388124993,29.882960171712803
-81.3151799238251,29.88445420453253
-81.33158729240397,29.892638622573397
-81.33122810758208,29.903308701018645
-81.33125155709878,29.890359889704104
-81.33072142671531,29.894191677211648
-81.33093900065742,29.89509306245945
-81.33096267177295,29.902256199340474
-81.33072896027716,29.893605953173743
-81.3307767821238,29.90044180661429
-81.33082459966803,29.901541601299414
-81.33064057759968,29.89264374827437
-81.330813045464,29.89039948695992
-81.33080280584583,29.892076884866068
-81.34701379955608,29.893866602404746
-81.33052515351704,29.899743991453853
-81.33041192751054,29.898905589989052
-81.33009340772415,29.897061279738452
-81.33011760164389,29.903443474582456
-81.33002145618927,29.894380415678135
-81.32995146880471,29.8961267067419
-81.3298973346692,29.901728159209856
-81.33003061996905,29.90290748402714
-81.32982364159876,29.893726460448022
-81.33123217319171,29.896904437355264
-81.32981287858712,29.895249870645262
-81.3295586721063,29.892803193183443
-81.32962004163983,29.89994424081163
-81.33024525041128,29.890469654112508
-81.32937990663154,29.89218218700234
-81.32946226876363,29.898993208531763
-81.32925553161901,29.89178652761712
-81.33148650244242,29.89841893161953
-81.32915585213864,29.89122306924386
-81.32903698400389,29.896346224010074
-81.32920414379961,29.897275235491243
-81.32900989263628,29.89386323193674
-81.32886682504142,29.895463966061172
-81.32116237499044,29.891218020502237
-81.32884243373849,29.89284072757288
-81.32874709890964,29.894562333575056
-81.32960166392435,29.890523509432853
-81.32853666646034,29.899680214006782
-81.34469440060532,29.89298450113031
-81.32827478535292,29.898737688808627
-81.3278459296318,29.891132837743775
-81.32827773409998,29.892897129643533
-81.32794980071924,29.893942865399076
-81.32817607105926,29.890763544999366
-81.32816251642834,29.898185260763235
-81.32800740289527,29.89707748184757
-81.32810070721173,29.897621707930632
-81.32802557942705,29.891063646454313
-81.32780749001792,29.895780078425435
-81.32801476326513,29.896434013004843
-81.32762083527687,29.894675126769076
-81.32762624356205,29.89825808816694
-81.32716968487654,29.890851287849102
-81.32719432768583,29.896463548222727
-81.33036940122848,29.893667349386533
-81.32671854657384,29.890890902821674
-81.32669919177181,29.891729637029584
-81.32669919177181,29.891729637029584
-81.3262706262817,29.89094975683474
-81.32621234639464,29.890496185357676
-81.3253399910202,29.891042797983907
-81.32498493830663,29.8905459607241
-81.32498493830663,29.8905459607241
-81.32508346043468,29.890760201763353
-81.32433362604391,29.8911387685459
-81.32461882569716,29.890530363229942
-81.3245250014509,29.890791824240342
-81.32479790636377,29.89125861727006
-81.32479790636377,29.89125861727006
-81.3219860659958,29.893195862736302
-81.3219860659958,29.893195862736302
-81.32439422546027,29.891336604551807
-81.32439422546027,29.891336604551807
-81.32369310753798,29.891167839411033
-81.32310311535807,29.891207782613247
-81.32435145223586,29.891771176736277
-81.32435145223586,29.891771176736277
-81.32214397591244,29.891270623332364
-81.32191995613074,29.89128216927184
-81.32175640162086,29.89341640630291
-81.32175640162086,29.89341640630291
-81.33102286957912,29.895642809812685
-81.33102286957912,29.895642809812685
-81.32163114187182,29.89371918871399
-81.32163114187182,29.89371918871399
-81.32134207124822,29.894113113174424
-81.32134207124822,29.894113113174424
-81.32072062915249,29.8912355937853
-81.32129671703932,29.89374750146445
-81.32129671703932,29.89374750146445
-81.32021734205519,29.894707052818433
-81.32021734205519,29.894707052818433
-81.3299225847937,29.8940644371781
-81.3299225847937,29.8940644371781
-81.32121277282782,29.89512535092833
-81.32121277282782,29.89512535092833
-81.32122140374865,29.89584852471221
-81.32122140374865,29.89584852471221
-81.32120546688412,29.896783492034263
-81.32120546688412,29.896783492034263
-81.32146880609434,29.89426954249746
-81.32146880609434,29.89426954249746
-81.32023004443384,29.89473177010232
-81.32023004443384,29.89473177010232
-81.32092610182222,29.896269961243192
-81.32080194332657,29.891991588840344
-81.32084424481803,29.89239020575144
-81.3208936509446,29.893036286553645
-81.32095903930643,29.893745573581985
-81.32083270830654,29.894700058217467
-81.32083270830654,29.894700058217467
-81.32031200872912,29.895691247959764
-81.32094506204109,29.897262589169216
-81.32062886250957,29.903972840886965
-81.32032943598873,29.891272291410417
-81.3203899304034,29.89637300666792
-81.31714699884506,29.891807939563606
-81.32052181947647,29.89419485239767
-81.32047840633396,29.895421364418265
-81.32059434322913,29.90304899640606
-81.32051140000353,29.903758642989374
-81.32051140000353,29.903758642989374
-81.32036690250456,29.89312006039218
-81.32063424408234,29.894810532315464
-81.32043153967058,29.89754156619277
-81.32022377675705,29.894745534268115
-81.32023996363299,29.900795031417474
-81.32019469023936,29.902428515209383
-81.31853624319238,29.892032825607792
-81.32003645775733,29.901306985854408
-81.32003645775733,29.901306985854408
-81.32037260608924,29.901809381045084
-81.32037260608924,29.901809381045084
-81.3202028056832,29.903979375398173
-81.32001415200403,29.89728959869873
-81.3204206491323,29.898083301126405
-81.3204206491323,29.898083301126405
-81.32000344201342,29.898876253042037
-81.31996810964824,29.89967102767905
-81.32022945543635,29.894547535562165
-81.31957637487099,29.902515258041333
-81.3201021093888,29.90308593905267
-81.31980909126692,29.89237072062952
-81.31977628292954,29.89494460458657
-81.32090788210499,29.89550831373818
-81.31971927519471,29.90081279315112
-81.31977338191774,29.903919921812967
-81.31846218418112,29.890575614508883
-81.3196672737233,29.894408659582137
-81.31970558602617,29.89553598086322
-81.31966076040614,29.899289552173812
-81.31966076040614,29.899289552173812
-81.31977934106521,29.901832818859344
-81.3191002700631,29.899689628503108
-81.31932634171615,29.892396638026604
-81.31942673883225,29.893202083899368
-81.31923482088561,29.89734648263939
-81.31946786092583,29.89916902875114
-81.3190241692939,29.902549592148087
-81.31939459664709,29.903904340812186
-81.3191659970885,29.896546460337635
-81.31921557797637,29.898240210764023
-81.31906392584527,29.90314070026937
-81.31898236943724,29.891407545003315
-81.31890389265367,29.894512249279657
-81.31901607124112,29.895053686843546
-81.31915363800277,29.89563905949225
-81.319095207748,29.902062707925364
-81.319095207748,29.902062707925364
-81.31898751064888,29.900949304298674
-81.3190755705129,29.901842772409694
-81.31884226924802,29.89398993794099
-81.31875331442005,29.89975371244593
-81.31885273429151,29.900251183908118
-81.3184512484188,29.8911063508395
-81.31861027679176,29.89248911228882
-81.3186494927632,29.892912485490616
-81.3186494927632,29.892912485490616
-81.31871054577182,29.89325606195359
-81.31838921493073,29.897403521945744
-81.31845297934976,29.890658130500974
-81.31719080860286,29.890694168321495
-81.31833027715639,29.895740041195406
-81.3183946875406,29.89713952892208
-81.31852117612402,29.903172259625393
-81.31846780499858,29.890358367329252
-81.3179791357893,29.89448148385335
-81.3178143533465,29.903217961097504
-81.31739087638151,29.89308325655877
-81.31794074742525,29.893323914270706
-81.31794623619072,29.901017813045453
-81.31797746933978,29.901908669094144
-81.31800184081997,29.902626304939705
-81.31802044934247,29.890595928507377
-81.31770728134715,29.893343725216685
-81.31770455025874,29.897457418559927
-81.31774591530704,29.900548081902752
-81.31738076767721,29.895868819207532
-81.31763320511746,29.899838907871565
-81.31753576289996,29.901953729704037
-81.31844678134327,29.891686567771984
-81.31732957539366,29.892659936087778
-81.31716515485243,29.894552187952538
-81.31721935442941,29.90269693368219
-81.3172842096766,29.903243985419575
-81.31755042643813,29.890652056416712
-81.31713719748913,29.90366230662718
-81.31705734011669,29.893392035166784
-81.31686344470825,29.89694248094162
-81.31689849007171,29.897046888786278
-81.31690668912013,29.900635344122318
-81.31694570124554,29.900995472685615
-81.31691412663983,29.90198822208217
-81.31700025780418,29.903274915773878
-81.3167580733971,29.895556839625524
-81.3166962433122,29.89596395707274
-81.31672285531168,29.896395610284575
-81.32094200307243,29.897292844294405
-81.31648412522354,29.894751808352392
-81.31661177467863,29.89519971800215
-81.3165953175919,29.89498527380557
-81.31669932274421,29.899931896210887
-81.31620046555261,29.902864367248437
-81.31656483358366,29.891330873778085
-81.31644606317421,29.89169413128787
-81.31649864446801,29.894353053807553
-81.31644692672248,29.89396545729136
-81.31651216059737,29.902624388185156
-81.31644318813903,29.890783956859256
-81.31615606775676,29.894799341354574
-81.31636826360166,29.90103260605512
-81.31633445669208,29.90231958800386
-81.31592789370046,29.893496486832582
-81.31625777039956,29.89602550429932
-81.31609334650727,29.901924196508432
-81.31590732772807,29.899983291405277
-81.31595688843588,29.900687118644605
-81.31602020563419,29.89174739803926
-81.31580903169896,29.894833170017822
-81.31568232964113,29.895685908443216
-81.31598647250631,29.901061019029267
-81.31588078997596,29.90157548256883
-81.31596266680192,29.902518463795015
-81.31628392357712,29.893314147563373
-81.31554185227115,29.892166511355704
-81.31520296105111,29.89578879687548
-81.31548811355323,29.896145588071903
-81.31569466498917,29.897596983236053
-81.3155000734503,29.900943942336923
-81.31548000584397,29.902588363716927
-81.31546425411592,29.893580089988934
-81.33031415057681,29.90466388721349
-81.33020818473209,29.904114195496582
-81.3257675104056,29.91672474426336
-81.32582617178792,29.917291054125908
-81.32483923263982,29.91761796304701
-81.32451443055324,29.91577091001834
-81.32466783262035,29.916353486030648
-81.32450891993133,29.91699182632716
-81.32429788330052,29.915182989499453
-81.32431328033425,29.916038133624088
-81.32431328033425,29.916038133624088
-81.32416329558389,29.915535292418816
-81.32416329558389,29.915535292418816
-81.32384241005667,29.914892631913606
-81.32405621174334,29.914633627243283
-81.32405621174334,29.914633627243283
-81.32369698145524,29.91384532204257
-81.32362587758313,29.914307459929503
-81.32362587758313,29.914307459929503
-81.32348424438113,29.916386642256498
-81.32329207187854,29.913571337035787
-81.32329207187854,29.913571337035787
-81.32324542226968,29.912809761640702
-81.3231526923522,29.915372785809925
-81.32325755735238,29.915589761544318
-81.32322121229015,29.917041735086737
-81.32299323982281,29.912912121455545
-81.32299323982281,29.912912121455545
-81.32307250251495,29.914977013724688
-81.32280459338804,29.914119737802366
-81.3227731374989,29.917089578842543
-81.32278132691455,29.91179897821377
-81.32263714509958,29.912112806278717
-81.32263173543052,29.913372220005954
-81.32256578340777,29.91641364005988
-81.32246658908218,29.91109855339551
-81.32238355212931,29.912756875610313
-81.32239671735428,29.915864097219504
-81.32213264352788,29.910312931347338
-81.32224667165141,29.91533925566712
-81.32203948476186,29.9107888714339
-81.32215078203195,29.912026002137562
-81.32205531942515,29.914729271533353
-81.32190579577717,29.90945830238177
-81.32183841752389,29.91402585680982
-81.32175729265018,29.908427495582078
-81.32171178550153,29.909981234737593
-81.32187402978425,29.910376807769506
-81.32163786117978,29.90760285142903
-81.32175934033458,29.912010459015832
-81.32190535991299,29.91717419341353
-81.32143093680308,29.906068975632746
-81.32110757850462,29.905624297928547
-81.32144371173592,29.908081787308486
-81.32144371173592,29.908081787308486
-81.32066341126358,29.912788567035978
-81.32135779354167,29.915729143914728
-81.32125313490289,29.90672385776388
-81.32125313490289,29.90672385776388
-81.32124766602874,29.908953946690737
-81.32133361632235,29.91114806497601
-81.32133361632235,29.91114806497601
-81.32120054110871,29.911973324162883
-81.32157689620331,29.91318781109504
-81.32139781712017,29.916397243288387
-81.32129215059311,29.905112388277427
-81.32129215059311,29.905112388277427
-81.32092287233995,29.906094960831414
-81.32101984992914,29.906809669092972
-81.32099960940634,29.911324864483174
-81.32111164806979,29.914764570051297
-81.32083900707346,29.904547035297064
-81.32086159827193,29.90765698801818
-81.32074001944692,29.905174227302194
-81.31939018426067,29.90746807429911
-81.32085489023872,29.91738023728004
-81.32080003342624,29.90814384971579
-81.32057859598896,29.909959245919953
-81.32076237674535,29.914121970979696
-81.32036091432614,29.909005599657384
-81.3205681689202,29.91655874999188
-81.32019393693732,29.906140728930826
-81.32027830217825,29.906860967945946
-81.32082478839321,29.90897422449033
-81.32023018416363,29.9115522171944
-81.32137912475903,29.912542094214096
-81.32040198833852,29.915921204524366
-81.3203377796605,29.90769400846177
-81.32002486460462,29.908541701851664
-81.32006909608018,29.91052968865814
-81.32010529555176,29.914940252871414
-81.31965664531607,29.90689822320467
-81.31918011176674,29.911865488215962
-81.31998005762185,29.914272359696415
-81.32004098928705,29.917533453028522
-81.31967343567815,29.90523731181877
-81.31960911323914,29.90782776585041
-81.31984267399878,29.916717249132667
-81.32038085515234,29.909319026657624
-81.3192705118351,29.90854078024638
-81.34534052830598,29.933003101082054
-81.319354460338,29.90913178074362
-81.31933246471245,29.915098864079653
-81.31892166260894,29.90405672338748
-81.31921486509086,29.906926790973255
-81.31889162454365,29.907507777616555
-81.31934290189514,29.912434299313297
-81.31942397930351,29.906189342140355
-81.31906014117183,29.906905167051942
-81.31918510158874,29.914420024583436
-81.31907252933419,29.91772278497777
-81.31853984329108,29.90407964428661
-81.318676219159,29.90627089466227
-81.31892407502126,29.909768022384128
-81.31892407502126,29.909768022384128
-81.31898855021879,29.910191333256925
-81.31892700985959,29.910689193023433
-81.31857542582098,29.916252853715925
-81.31836071456169,29.90531473095335
-81.31861324748547,29.915243592336648
-81.31877335320102,29.916950819964196
-81.3181895412114,29.90408873912334
-81.31820330907728,29.905441600946606
-81.31833931249169,29.907517361155076
-81.31833315766679,29.908559544630194
-81.31834174365785,29.909274467984222
-81.31826739184571,29.909714612970873
-81.31826739184571,29.909714612970873
-81.31834963958855,29.910764832098806
-81.31795275041344,29.905057235049135
-81.31805271941975,29.906720614694372
-81.31779084459592,29.9047606482631
-81.31805893527114,29.914637228465253
-81.31957230728734,29.916071705915265
-81.31782883362119,29.909767916434415
-81.31782883362119,29.909767916434415
-81.31780490081256,29.912171285434503
-81.31789401067412,29.91538281716082
-81.31809831314986,29.917095438644942
-81.31781721610359,29.904119884390308
-81.31767976151468,29.917495165920926
-81.31735930092702,29.90403299371673
-81.31746499576322,29.905514874439117
-81.31755770816818,29.910862983712768
-81.31710895636412,29.906703638536236
-81.31686540154423,29.907534659187625
-81.3164636297124,29.909237740930934
-81.31732392848569,29.914779237990487
-81.31710090562925,29.905158277979027
-81.31727411235734,29.916987432920383
-81.31684657185296,29.905574106935823
-81.31729500478434,29.90764636763465
-81.31754705419611,29.916458817861244
-81.3165057849806,29.905599673187336
-81.31729162930716,29.90857305343077
-81.31663011392226,29.91098070482926
-81.31666617464528,29.912402256570815
-81.31663211963033,29.91560583555998
-81.31630264410416,29.905237188639557
-81.31645468552242,29.906408232987715
-81.31645468552242,29.906408232987715
-81.31634843525302,29.906743961770747
-81.31646821325961,29.907692350565437
-81.31646821325961,29.907692350565437
-81.31654990988245,29.908574835659206
-81.31650031396333,29.90886093234635
-81.31652125991242,29.90949608242758
-81.31657190860048,29.910540879051425
-81.31658213897484,29.916769113391634
-81.31635917453976,29.906147232406354
-81.31635917453976,29.906147232406354
-81.31643431820773,29.909950005543333
-81.31646281795602,29.914971042181644
-81.31598322820352,29.910033580575977
-81.31586822185234,29.90959664026317
-81.3159035294376,29.915783568957075
-81.31548629587729,29.90859113299469
-81.31530556110403,29.905322069466436
-81.3287097376395,29.930279345458107
-81.32837008606872,29.92971373827522
-81.32799561329578,29.92911796925649
-81.32801913560168,29.930514796378965
-81.32760201461645,29.928464501338162
-81.32775503702688,29.929883005017043
-81.32732591763487,29.92802247322113
-81.3273379651326,29.930739221174175
-81.32723255264669,29.929397592715087
-81.32661182565613,29.926861088884355
-81.32660713143827,29.92832398135091
-81.32663563180125,29.93028450053035
-81.32643298871653,29.931068688242767
-81.32610359178976,29.91911897207895
-81.32614346936843,29.919732074278865
-81.32617982334313,29.92023244418003
-81.32608525513774,29.91833533018894
-81.3442679812968,29.932332212376263
-81.3442679812968,29.932332212376263
-81.32568645122133,29.91994493684878
-81.32568645122133,29.91994493684878
-81.32589935029367,29.927159827767213
-81.33618241673935,29.88991295146612
-81.32583931222801,29.918418431527222
-81.32560537962648,29.919282440207386
-81.32628541835362,29.930348612569173
-81.32515600002529,29.922817014985963
-81.32515600002529,29.922817014985963
-81.32515600002529,29.922817014985963
-81.32487401317151,29.92346940746903
-81.32487401317151,29.92346940746903
-81.32487401317151,29.92346940746903
-81.3250748820169,29.9201966758431
-81.32512088836866,29.920754767591607
-81.32515370570277,29.921139655729448
-81.32510207975126,29.921766732583166
-81.32510207975126,29.921766732583166
-81.32510207975126,29.921766732583166
-81.32487081671268,29.922484994759337
-81.32487081671268,29.922484994759337
-81.32495099800906,29.923845937334658
-81.32495099800906,29.923845937334658
-81.32495099800906,29.923845937334658
-81.32487401317151,29.92346940746903
-81.32487401317151,29.92346940746903
-81.32518336280826,29.923465895129127
-81.32518336280826,29.923465895129127
-81.32518336280826,29.923465895129127
-81.32464936017749,29.91844336470508
-81.32500953470881,29.919514891619666
-81.32488420327628,29.920774599406677
-81.32510063852109,29.922294693614962
-81.32510063852109,29.922294693614962
-81.32510063852109,29.922294693614962
-81.3247117439814,29.919185651686035
-81.32477712472448,29.91987843513782
-81.32488493282398,29.91808256333598
-81.32445524836713,29.922829740278033
-81.32445524836713,29.922829740278033
-81.32447516045767,29.922155995564783
-81.32447516045767,29.922155995564783
-81.32447516045767,29.922155995564783
-81.3244355514196,29.919675792290054
-81.32432422213247,29.92038825903661
-81.3240742571734,29.921180810009393
-81.32409167923308,29.921686726511506
-81.32409167923308,29.921686726511506
-81.32493731266662,29.918659888094325
-81.3238873768139,29.919033691382285
-81.32395945155943,29.92082087105222
-81.32315895675458,29.918290288061524
-81.32387654235391,29.92056259546783
-81.32366930681707,29.919927905251733
-81.32346527497772,29.919306955676735
-81.32326750554685,29.918669491682113
-81.32313976907062,29.92016843480014
-81.32285826937752,29.919016966571913
-81.32297398305514,29.919660131718807
-81.32253403813894,29.91831656603792
-81.32254061461771,29.920356886716814
-81.32220120023536,29.919843507685755
-81.32202576392723,29.919277481558133
-81.32193441587268,29.918356528202498
-81.32116436526596,29.91840515217123
-81.32089201055909,29.91911250878871
-81.32058715493713,29.918544045730595
-81.31986858289177,29.918897762628813
-81.31985364377812,29.91916177779356
-81.31997449969148,29.919444711969437
-81.31968113255579,29.91851874746129
-81.31933709321876,29.91852783039202
-81.31870702497088,29.92090241514445
-81.31842320062772,29.91801308151526
-81.31823234863263,29.921525011809656
-81.31797656503748,29.920502710738948
-81.31755770602442,29.91882085442394
-81.31734389625714,29.920080768682766
-81.31713218897382,29.918021692145118
-81.31694398155763,29.92038970591515
-81.31629569988702,29.92002004215424
-81.31672059816657,29.919625803663216
-81.31591111916855,29.91918778048756
-81.33087875028413,29.932242757701626
-81.33087875028413,29.932242757701626
-81.36179672920672,29.936090950995105
-81.36179672920672,29.936090950995105
-81.33056352336109,29.932386536722404
-81.33056352336109,29.932386536722404
-81.31557937463103,29.886045381230243
-81.31523576852791,29.887159869359163
-81.31539822646059,29.887643444932404
-81.31476091690296,29.884669688703248
-81.31538786096536,29.885352890779068
-81.31549932586039,29.885677100134178
-81.31378036528184,29.882914904347817
-81.3153852134783,29.889524334972425
-81.31530606070552,29.882421804015806
-81.31491641918417,29.88394612144668
-81.31497003559701,29.88494141946968
-81.31503689779375,29.885130995734077
-81.31495868332462,29.886349341629092
-81.31491317151848,29.88893700661412
-81.31503279209369,29.8818175014307
-81.31515131791453,29.885391953057802
-81.31478033103929,29.885827306186744
-81.31477275990525,29.88843962897619
-81.31468029694099,29.888137372183092
-81.31459466005897,29.882973461130945
-81.314675222523,29.885516830038913
-81.31442996900789,29.884791468701586
-81.31453507598378,29.885101945089918
-81.3145345962206,29.885954382730187
-81.31444431088339,29.886345068784454
-81.31463288029619,29.88710631240662
-81.31471977664609,29.889655164159944
-81.31470234983834,29.881092343496743
-81.31425087970463,29.882020100874946
-81.31442233678492,29.88738729330349
-81.31453054170788,29.887678513618553
-81.31457910173134,29.890078967801855
-81.31457910173134,29.890078967801855
-81.31457910173134,29.890078967801855
-81.31454387998774,29.889916813968252
